40   20.0      0.1                 1
      5.00
 -0.113427455545E-03 -0.165379769348E-07 -0.239099305915E-04  0.215320457556E-10                      0.999882353816E+00  0.397202521153E-11
 -0.111920080770E-03 -0.138287377484E-07 -0.234348762106E-04  0.178823626758E-10                      0.999883138170E+00  0.332095825097E-11
 -0.110442572420E-03 -0.115632937255E-07 -0.229723237604E-04  0.148520110415E-10                      0.999883912134E+00  0.277661689715E-11
 -0.108994143633E-03 -0.966895387630E-08 -0.225218646667E-04  0.123357642257E-10                      0.999884675914E+00  0.232150475952E-11
 -0.107574033824E-03 -0.808493228318E-08 -0.220831062747E-04  0.102462976813E-10                      0.999885429709E+00  0.194099407816E-11
 -0.106181507548E-03 -0.676039859224E-08 -0.216556711297E-04  0.851113892235E-11                      0.999886173715E+00  0.162285533272E-11
 -0.104815853431E-03 -0.565284769167E-08 -0.212391962950E-04  0.707013794993E-11                      0.999886908119E+00  0.135686399797E-11
 -0.103476383171E-03 -0.472673632866E-08 -0.208333327050E-04  0.587336916611E-11                      0.999887633108E+00  0.113447179080E-11
 -0.102162430594E-03 -0.395234296668E-08 -0.204377445497E-04  0.487939105173E-11                      0.999888348861E+00  0.948531830064E-12
 -0.100873350767E-03 -0.330481433687E-08 -0.200521086919E-04  0.405380250396E-11                      0.999889055553E+00  0.793068866228E-12
 -0.996085191561E-04 -0.276336811843E-08 -0.196761141124E-04  0.336804518351E-11                      0.999889753355E+00  0.663087188841E-12
 -0.983673308294E-04 -0.231062618626E-08 -0.193094613828E-04  0.279840988450E-11                      0.999890442434E+00  0.554410032189E-12
 -0.971491997037E-04 -0.193205704766E-08 -0.189518621653E-04  0.232521211796E-11                      0.999891122953E+00  0.463545313500E-12
 -0.959535578249E-04 -0.161550959005E-08 -0.186030387358E-04  0.193210804879E-11                      0.999891795070E+00  0.387573385249E-12
 -0.947798546854E-04 -0.135082318791E-08 -0.182627235313E-04  0.160552685620E-11                      0.999892458939E+00  0.324053191541E-12
 -0.936275565731E-04 -0.112950166529E-08 -0.179306587183E-04  0.133419967435E-11                      0.999893114713E+00  0.270943810603E-12
 -0.924961459508E-04 -0.944440657138E-09 -0.176065957830E-04  0.110876865725E-11                      0.999893762537E+00  0.226538860437E-12
 -0.913851208639E-04 -0.789699624844E-09 -0.172902951406E-04  0.921462520004E-12                      0.999894402555E+00  0.189411658440E-12
 -0.902939943743E-04 -0.660311213190E-09 -0.169815257628E-04  0.765827237134E-12                      0.999895034908E+00  0.158369371700E-12
 -0.892222940199E-04 -0.552121833268E-09 -0.166800648240E-04  0.636502508528E-12                      0.999895659733E+00  0.132414683852E-12
 -0.881695612966E-04 -0.461658357342E-09 -0.163856973630E-04  0.529036204569E-12                      0.999896277163E+00  0.110713746099E-12
 -0.871353511637E-04 -0.386016649045E-09 -0.160982159613E-04  0.439730329170E-12                      0.999896887329E+00  0.925693820871E-13
 -0.861192315688E-04 -0.322768352653E-09 -0.158174204363E-04  0.365513140266E-12                      0.999897490358E+00  0.773986852923E-13
 -0.851207829940E-04 -0.269882950815E-09 -0.155431175481E-04  0.303832980250E-12                      0.999898086375E+00  0.647142887731E-13
 -0.841395980201E-04 -0.225662589911E-09 -0.152751207206E-04  0.252570126092E-12                      0.999898675501E+00  0.541087052510E-13
 -0.831752809085E-04 -0.188687581748E-09 -0.150132497746E-04  0.209963596972E-12                      0.999899257855E+00  0.452412341736E-13
 -0.822274472011E-04 -0.157770832853E-09 -0.147573306736E-04  0.174550378341E-12                      0.999899833553E+00  0.378270149472E-13
 -0.812957233352E-04 -0.131919738987E-09 -0.145071952810E-04  0.145114953551E-12                      0.999900402709E+00  0.316278745155E-13
 -0.803797462744E-04 -0.110304322056E-09 -0.142626811274E-04  0.120647392860E-12                      0.999900965433E+00  0.264446751428E-13
