1    20.0      0.1                 1
    392.00
 -0.144645528284E+01 -0.902094811953E+01 -0.505113070931E+00  0.230645182744E+00                      0.973128010869E+00  0.145142979007E-01
 -0.185022826036E+01 -0.788842965089E+01 -0.427175647993E+00  0.200329567088E+00                      0.977053377835E+00  0.127649350614E-01
 -0.211714420836E+01 -0.685809540592E+01 -0.358551981489E+00  0.173092070657E+00                      0.980483388409E+00  0.111848475108E-01
 -0.226683032393E+01 -0.592996909928E+01 -0.299026607462E+00  0.148868507678E+00                      0.983455206763E+00  0.976774476963E-02
 -0.232054266516E+01 -0.510154027012E+01 -0.248039067573E+00  0.127516097564E+00                      0.986011257495E+00  0.850487023244E-02
 -0.229918337406E+01 -0.436829484924E+01 -0.204822191319E+00  0.108839739749E+00                      0.988195996439E+00  0.738579123118E-02
 -0.222194545447E+01 -0.372425927232E+01 -0.168511149318E+00  0.926136320566E-01                      0.990053486937E+00  0.639908920200E-02
 -0.210553776914E+01 -0.316250895480E+01 -0.138222670084E+00  0.785982691429E-01                      0.991625720441E+00  0.553293129408E-02
 -0.196387433013E+01 -0.267561090722E+01 -0.113107915553E+00  0.665531939693E-01                      0.992951563827E+00  0.477551987580E-02
 -0.180809284861E+01 -0.225598620857E+01 -0.923842426285E-01  0.562460570676E-01                      0.994066197507E+00  0.411542708767E-02
 -0.164677887007E+01 -0.189618991584E+01 -0.753512764106E-01  0.474586135700E-01                      0.995000914111E+00  0.354182809340E-02
 -0.148629717734E+01 -0.158911384125E+01 -0.613960980794E-01  0.399902890608E-01                      0.995783165679E+00  0.304464971535E-02
 -0.133116035609E+01 -0.132812210376E+01 -0.499914047584E-01  0.336598973414E-01                      0.996436769798E+00  0.261465163462E-02
 -0.118438944849E+01 -0.110713127321E+01 -0.406895265451E-01  0.283060169089E-01                      0.996982207153E+00  0.224345618658E-02
 -0.104784111645E+01 -0.920647071674E+00 -0.331143342436E-01  0.237864448487E-01                      0.997436962175E+00  0.192354073649E-02
 -0.922489522630E+00 -0.763768652329E+00 -0.269523920535E-01  0.199770589409E-01                      0.997815873935E+00  0.164820422514E-02
 -0.808660070982E+00 -0.632169962077E+00 -0.219442022190E-01  0.167703386698E-01                      0.998131476233E+00  0.141151709260E-02
 -0.706217402931E+00 -0.522065977626E+00 -0.178760292450E-01  0.140737274308E-01                      0.998394314456E+00  0.120826162563E-02
 -0.614712734136E+00 -0.430169922371E+00 -0.145725483963E-01  0.118079627323E-01                      0.998613232777E+00  0.103386792869E-02
 -0.533496646020E+00 -0.353646057810E+00 -0.118904067886E-01  0.990545803278E-02                      0.998795629304E+00  0.884349212371E-03
 -0.461803483073E+00 -0.290061360431E+00 -0.971269022582E-02  0.830878753979E-02                      0.998947679394E+00  0.756238908723E-03
 -0.398813009163E+00 -0.237338356833E+00 -0.794423548012E-02  0.696930196077E-02                      0.999074528835E+00  0.646531220033E-03
 -0.343694238308E+00 -0.193710581852E+00 -0.650770152040E-02  0.584588694778E-02                      0.999180459478E+00  0.552626038997E-03
 -0.295635554951E+00 -0.157681517572E+00 -0.534030410763E-02  0.490386514716E-02                      0.999269030248E+00  0.472278697531E-03
 -0.253864474181E+00 -0.127987431018E+00 -0.439111923754E-02  0.411403591844E-02                      0.999343196501E+00  0.403554666531E-03
 -0.217659711355E+00 -0.103564221192E+00 -0.361886754207E-02  0.345184279783E-02                      0.999405410610E+00  0.344789104648E-03
 -0.186357650576E+00 -0.835181812506E-01 -0.299010103271E-02  0.289665677362E-02                      0.999457706412E+00  0.294551011631E-03
 -0.159354822662E+00 -0.671004532519E-01 -0.247772368718E-02  0.243116275959E-02                      0.999501769908E+00  0.251611658488E-03
 -0.136107616791E+00 -0.536848799612E-01 -0.205978730394E-02  0.204083682473E-02                      0.999538998296E+00  0.214916925144E-03
 -0.116130143823E+00 -0.427489242176E-01 -0.171851321848E-02  0.171350242347E-02                      0.999570549187E+00  0.183563163399E-03
 -0.989909300104E-01 -0.338573188695E-01 -0.143949863830E-02  0.143895483921E-02                      0.999597381551E+00  0.156776209088E-03
 -0.843089352796E-01 -0.266481199234E-01 -0.121107343767E-02  0.120864414739E-02                      0.999620289758E+00  0.133893185416E-03
 -0.717492494205E-01 -0.208208556363E-01 -0.102377929208E-02  0.101540812144E-02                      0.999639931829E+00  0.114346764506E-03
 -0.610187132159E-01 -0.161264900592E-01 -0.869948112256E-03  0.853247583128E-03                      0.999656852884E+00  0.976515827668E-04
 -0.518616321268E-01 -0.123589477642E-01 -0.743360968257E-03  0.717137701841E-03                      0.999671504568E+00  0.833925353971E-04
